,user,tweet,location,keyword
1321,shpork,@qopter_ wait ur in arson smp??? 😳 can u put in a good word for me,it/they 💗 taken,arson
1322,aizawa's used cumsock,@GUILLOTINEskai Arson lots of arson,,arson
1323,"Sooner we all mask up, the sooner no one has to.",@MarshaBlackburn @realDonaldTrump The guy who sets no fires has never once been arrested for arson. NO FAIR!!!,,arson
1324,Upstream Art,Sexual Arson Grasshoppers??? https://t.co/WFXvI6hF5I,,arson
1325,Upgrayedd,"@AnthonyYoshida @SCE Normal? What's normal? Arson (2007, 2018)? Corporate negligence (2020)? Are the same areas burning every year? Or are different areas burning? Tens of thousands of scientists reject ""climate change"" as you define it, not even 100% of ""climate scientists"" accept it. Wake up.",,arson
1326,dom,im finna commit arson in 18 states just to be wanted for once😔,LUV,arson
1327,Kai,@RockNRollRaptor Auto Arson Grasshopper,Massachusetts,arson
1328,Pendragon 🇺🇸🇺🇸🇺🇸,"The difference being, the conservatives don't start with the fake premise of 'Mostly Peaceful', they call it what it is, a riot, looting, arson, assaults. https://t.co/uZHSHoGn1C",,arson
1329,jada lestrange ➐,who wants to be badass and commit arson with me,,arson
1330,law and order,CI on WEHD: 'On Fire' - Goren and Eames suspect the dysfunctional family of a youth leader when a church worker is found dead after the latest in a series of arson cases.,the criminal justice system,arson
1331,Moose,"@asatarbair @UnpaidComintern I’m not being critical of protestors. 
I’m being critical of you for promoting property damage, looting, and arson as acceptable.

You are promoting unlawful acts.",A swamp in the forest,arson
1332,🎃sorry my pradas at the cleaners🎃,See if bo fucking retweets one more thing from reviewbrahbot I’m going to commit fucking arson,,arson
1333,sor!,I WILL COMMIT ARSON https://t.co/Ac8MQxabWs,uid 813942574,arson
1334,DR TOO DAMN TARGET NEUTRALIZED,"@roguecogue arson, prostate, and sexual
PEGGING &amp; REVOLT",Maggie’s Farm,arson
1335,peaches and cream,@OregonGovBrown Arson,,arson
1336,Joe,@timmyahearn arson,,arson
1337,alexander 🏳️‍🌈,@broskii_camy listen i ended up with arson so like,,arson
1338,Alternative Reality,"@olusogaowoeye @followlasg LAGOS GOV;
Outside the panel sitting, this is his DEFINING MOMENT. Prosecute all those who incited people to defy the curfew, which was what led to the arson irrespective of who they are.Failure to do so ends his administration's AUTHORITY. A leader decides, even when unpopular.","Abuja, Nigeria",arson
1339,ari !! ❀,"@izunako arson, probably",in the void lmao,arson
1340,Bill518,@Swank4America Looting and arson are not part of peaceful either,"New York, USA",arson
1341,Kitty Chongyun : 重云,@KaeyaCaresYou Stop encouraging little red gremlins to commit arson.,Read pinned before following! ,arson
1342,Idol!Kaeya,"To all the Klee accounts?

You’re my little sister now, I’m adopting you all. Let’s go fish blasting and cause some arson.",Mondstat | 🦌 Mun is 18+ btw,arson
1343,Mascot Ezechi,"#EndSARS: How curfew amplified arson, looting in Ondo State https://t.co/kLpujxePwC via @premiumtimesng",,arson
1344,a Teeny Tiny Band,"@pussycigar drowning, famine, and arson oh god","my bed, probably (she/her)",arson
1345,liv☔︎︎,@kyscals neither. commit arson instead,the pits of hell - she/her 15,arson
1346,KattheScared,@ggneedshelp GG IM CONCERNED ARE YOU OKAY BUT ALSO ARSON POG BUT LIKE-,he/him,arson
1347,𖧵𝒁𝒉𝒐𝒏𝒈𝒍𝒊’𝒔 𝑴𝒐𝒓𝒂⁷,@YouLoveLucifer Hey hey hey!!! No arson in the house!! Do it outside at least :(,19 | She/Her,arson
1348,Mokokos,"@CNN The hypocrisy of the hijacked Democratic Party: they’re concerned about hate speech that leads to violence on Google &amp; Facebook but they refuse to condemn Antifa &amp; BLM and the rioters who loot, destroy property, arson, shoot &amp; beat citizens  and want to defund the police.",,arson
1349,West Yorkshire AFT,"After you've celebrated the near arson of Parliament we've got another treat for you - the next WYAFT members meeting. Even more explosive than Guy Fawkes intended💥💥💥💥💥

12th November 7:30-9pm https://t.co/DW8KPhaWVv",West Yorkshire,arson
1350,Sex News Lady,Man threatened to burn down flats after paying £20 for oral sex he didn't get https://t.co/DQqV8N6Jd7,"Los Angeles, CA",arson
1351,☁,Jade Let me the first Bede ur Peony follows or I’m committing arson.,,arson
1352,gliacon,@ggneedshelp i agree ARSON POG,,arson
1353,jes(bot),i feel like committing arson,she/they parent -,arson
1354,🤎🧡 Ⓐmber 🧡🤎,"Shoplifting, arson, destruction of police property, resisting arrest, vandalism, among others https://t.co/BlCEAXbXxC",,arson
1355,ismail aniemu,"Criminals that hijacked #EndSARS protests have had their season of murder , looting and arson. The government will now have the season of arrests and prosecution. It's from one season to another",Lagos Nigeria,arson
1356,Ted Oliver,"It’s Wednesday October 28 , 2020 
-Joe Biden is a Blatant liar
- censorship is overwhelmingly effected our lives in America 
- most churches are still closed but looting , rioting, arson, bullying are going on in America!",,arson
1357,Abu WanKinobbi☝🏻,"State of it.

Man threatened to torch flats after being denied oral sex he paid for https://t.co/9cJwpeBdzD",Broken Brum,arson
1358,everist.exe not found ❗FOLLOW LIMIT❗,"@georgieeee0 Everist/Arson
She/her
I draw and sing ^^",hi please be my friend-,arson
1359,Voice Of Wales,"@DaveLarkhall @Simonhartmp @Simonhartmp has been non existent. I remember at the start of this he made a promise that this wouldn't affect the community. With reports of grooming of children, arson and multiple serious incidents it would appear this promise has been broken.",,arson
1360,tettspooky77 🍔,@PaulineSammich @anarch_fen Sexual arson pestilence,"Virginia, USA",arson
1361,Link,I want to commit arson,They/Them,arson
1362,✫ Pandora Hours !! ✫,"@TheStarSys trauma, coffee, arson",no.,arson
1363,LT,Biden and Kamala are terrible human beings and are elitist to the max. They are both pro domestic terrorism and have enabled this years riots and arson and have refused to denounce the violence of these left wing protests. They have alienated most of the American people.,"Colorado, USA",arson
1364,Janet USA,"if America wanted anarchy, communism, and violence, these people would not have to use violence, arson, intimidation, and murder....
It’s not going to work https://t.co/TU3J6Uxwxk","Montana, Texas..NO LISTS!",arson
1365,Jay,"@GovernorTomWolf writes a love letter about a thug who was shot attacking cops, and makes no mention of the rioting, arson, and looting in #Philly that have resulted in a few more dozen cops hurt.

He’s either insane or simply evil. https://t.co/qHlgfZlbM1","Philadelphia, PA",arson
1366,William B Barnes,"@a_tumor @JackPosobiec Scary prediction.

Protests, allegedly driven by disadvantage of some city communities, likely to lead to long-term disadvantage.

It's not just the businesses and homes lost to arson, but flight of services from unstable areas.","Bristol, England",arson
1367,Mio !,the desolation or the vast i cannot decide. because on one hand vast so cool but on the other i commit so much arson,♡Dice♡ ♢Ghost♢,arson
1368,Fionnbarragh Mac Chairthaigh,@Drestradamus That was not arson that was an electrical malfunction,finbarrland,arson
1369,DonkeyHoatie,"@jeni54321Boom Yay, arson! Still not your problem.","Wylie, TX",arson
1370,#⃞ ahi,@yangdjn if sm steals another idols melanin im gna commit arson,SHE%THEY,arson
1371,Ion-White ☦,"Why? It seems the only thing that's changed is the increased looting, rioting and arson committed by blm advocates - which is ironic since blm is supposed to boost respect for black people, not stereotype them. It's not 'systemic racism' at fault, but blm itself. https://t.co/e80988Du3w",NYC,arson
1372,Reine,"@EricLiptonNYT “Amplify” = “report on”.  If there were no riots/looting/arson/vandalism, there would be nothing to “amplify”.  Correct?","Louisiana, USA",arson
1373,Christian Washington,"@JoJoRab22610373 @recalldurken @TheCrazyCanuckJ @CNN Imagine having to pretend that left-wing rioting, looting, arson, assault, and even murder are somehow the fault of Republicans. (Sorry, JoJo. You're not one of the good guys.)",U.S.A.,arson
1374,Wild Flower,"@Piratewoods @ayosogunro Can you prove this allegation?Can you show that the same people that barely left with their lives committed arson the same night?If you cannot,take several seats please. With all the glaring video evidence you still choose your stance.I have no words for you",nigeria,arson
1375,Chaos Incarnate,@MacDoesIt I would love to see you reacting to Karens or male Karens 😂,Gay Hell,arson
1376,Arson/Bullet || Xe/Squir/They || 55 days,WHAT THE FUCK IS THIS?? https://t.co/Y2WJ76rWew,They / them & Xe / Xem (15yo),arson
1377,Jason Evans 🏴󠁧󠁢󠁷󠁬󠁳󠁿 🇪🇺,"Meanwhile in Swansea, this gent threatened to burn down a block of flats after paying £20 for oral sex he says he did not receive.
https://t.co/G5y3XueUII","Swansea / Abertawe, Wales",arson
1378,Just The Facts,"@carolyn_theresa @JackPosobiec Only Lefties get to rally, loot, riot and commit arson in the name of communism??",,arson
1379,🏳️‍🌈 socks,"me            arson
         🤝
trying to figure out who river likes",chaeyoung's bf :D,arson
1380,Just The Facts,"@Mitchell_theman @sguay09 @JackPosobiec Only Lefties get to rally, loot, riot and commit arson in the name of communism??",,arson
1381,Just The Facts,"@RyanEvans29 @JackPosobiec Only Lefties get to rally, loot, riot and commit arson in the name of communism??",,arson
1382,Indes Efeja (aka Poison Ivy),"Arson, pestilence and...shoppers?

Goddamn it, now I’m gonna be scared to go to the drugstore.... 😅 https://t.co/BI72zahBuF",ARC,arson
1383,Grimm_210,@Fact So your saying theirs a lesson in me commiting mass arson in 4 States https://t.co/tgRMow78IP,a sack,arson
1384,christa,@CrystalFlowersz erotic arson divorce! i can’t wait,,arson
1385,sierra🎃!!! mama gravity time!!!,arson https://t.co/MCr3SQ52Ef,she/her - main @Z3TH3REAL,arson
1386,olivia,@sugawaras_whore arson lets role play as this!!! 😽,she/her : bi : 15,arson
1387,--× ★ Bug Catcher Stressdoll 🦋🍃 ×--,"Arson.

...Wait no. Murder. https://t.co/Pdh9RCTjHO",Indonesia,arson
1388,bee misses bad n skeppy!,@Parziiwastaken LMAOO HONESTLYYY I CANT JUST COMMIT ARSON ON UR FAMILY RESPECTFULLY YK???,hey mamas what's poppin on jah,arson
1389,Jam,@Gaming__Dave Arson with Dave,Brazil,arson
1390,Olóyè Olúwakúyìdé,"@dressy_duchess @ayosogunro You can't take the good and absolve yourself of the negatives. I do not in any way justify the shooting incident, the protesters left the toll plaza after the shooting and the subsequent arson and vandalism happened on Admiralty way. Who did, dragons? Insult is no logic","Lagos, Nigeria",arson
1391,¹ᴰgi is golden²⁸,my irl just said her least favorite harry songs are kiwi and tpwk. im gonna commit arson,"16, ot5",arson
1392,CyberPeace Institute,"Germany’s #health infrastructure 🏥 is facing a rising #cyber threat, the Interior Ministry said, with hospital workers targeted by deceptive phishing mails 📩 that seek to trick them into giving away system passwords.
Read more: https://t.co/TQ4mYHdJvx ↘️","Geneva, Switzerland",arson
1393,eclipse is feeling spooky 🎃,"yeah, ARSON https://t.co/qT2gtWLwu1",,arson
1394,dorian 😎 #jregondreamsmp,arson pestilence and drowning. yea ok https://t.co/zFl3Z2VhGS,,arson
1395,ViveLaFrance 🇺🇸,"@SaraCarterDC It's comforting to know FBI/DOJ are protecting the rights of CHINESE CITIZENS.

(Is this a joke? What about Americans?)
 
#BidenCrimeFamiIy 
#BigTechCensorship
#AntifaTerrorists 
#BLMTerroristThugs 
#Riots 
#Looting 
#Arson 
#Murder
#PoliticalViolence 
#VoterFraud
#RiggedElection",,arson
1396,ً,I might as well commit arson this time,⌗★☆ᵎᵎᵎ she/they៸ carrd byf!,arson
1397,Olawale Famuyide,"You can condemn #PoliceBrutality 
You can support the #EndSARS protest.
You can condemn the looting and arson that followed.
You can, and should condemn the #LekkiShooting
You can condemn the fact that 
@MBuhari
 did not mention it.
None of the above is mutually exclusive.",In the midst of Counselors,arson
1398,staned,i think i just misspelled won i’m going to commit arson at pizza hut now,,arson
1399,DQRP,arson baby,Burnt Down Dairy Queen,arson
1400,maddi ♡,thinking about the amount of arson sapnap and karl will cause when they meet up,she/her | 20 | bi,arson
1401,K G Surendran,@abhijitmajumder WONDERFUL! time the international community stood up to these #Jehadis who believe that their religion is so weak that it has to be defended by violence arson rioting and murder #IndiaWithFrance #SamuelPaty #France #India,,arson
1402,♡ valen ♡,@ggneedshelp ARSON POG,.・゜゜・any pronouns・゜゜・．,arson
1403,Matt Lake,Thousands of pounds raised for Derby school devastated in arson attack https://t.co/kaku0k5fqm via @schoolsweek,Walthamstow & Worcestershire,arson
1404,Skook Gaming,"These drug cases aren't going to solve themselves. Let's get it! Finishing up L.A. Noire Vice Cases, then diving into the Arson desk. 

Come say hello! https://t.co/1nEyWfFyzs
#SmallStreamerCommunity #TwitchStreamers #twitchaffiliate https://t.co/5c0PxBQ4U3",,arson
1405,WalesOnline,Man threatened to burn down flats after paying £20 for oral sex he didn't get https://t.co/PYyLAyoIOP https://t.co/RjyrBLdZcZ,Wales,arson
1406,— spoopy wonder 👻✨,@ggneedshelp ARSON,,arson
1407,SendVideoBot,"@arson_shed Boom! Friend 🤝 I've got your download's at âœ… https://t.co/xGKISlYgvA , Bookmark and check your download page if i don't respond.👍  REF: 1929/14",WorldWide,arson
1408,gg (follow @sunaway_ its my art acc),Commit arson,Ur mum,arson
1409,Gwess,"Name: Gwess (22 years old) Prisoner ID: FE18081 Cell Number: 206 Term: 12 years Charges: arson, attempted murder, parole violation","GD St Jail, Florida",arson
1410,- 경미🥀,"arson isn’t always a choice,  learn to accept that",,arson
1411,L.A. Phil,"...BLM Democrats in Democrat Run Cities are Waiting in the Wings for the NEXT Police Shooting Incident of a Black American, ARMED OR UNARMED for the Trigger to Start LOOTING, VIOLENT PROTESTS, RIOTS, VANDALISM, ARSON, ASSAULTS ON POLICE &amp; CITIZENS! https://t.co/rcQsokM6tf",United States,arson
1412,ris kyo brainrot,im going to commit arson. https://t.co/1wUvVIRmRc,大地を踏みしめて 君は目覚めていく 天使の微笑みで 連れ出して! 孤独でも 一人じゃないさ 生まれてきたことに 必ず意味がある19!ANYPRNS ✰ nsfw !!,arson
1413,Pablo,If I get myself arrested for arson pls don’t forget about me,Discord: Baplo#8162,arson
1414,BLM❀Sisyphus/Arson✿,i aint never seen two pretty bestfriends. its always one of them gotta be a 100 gecs fan,,arson
1415,LevelUpLeo,"@RaeGun2k Asexual, divorce, arson.

Wait what?",,arson
1416,halsoween 🎃,"@ohmyghostness @marKinstruggle ghjdjfjshs thats so valid of you, but... the felony youre going to commit... is it arson? :)",,arson
1417,gowon's crispy mint hair,@lippielog oomf just called them arson line instead of maknae line plssss,mariz she/her minor,arson
1418,taylor bayley🥺,@steathyy @talmightnt just dont do it in dms or else i commit arson :),bikini bottom,arson
